Ort::REDE_GIDs;Ort::Longitude;Ort::Latitude;Ort::Erhebung;Ort::Sprache;Bogennummer;Ort::Name;WS16: Adjektivform Positiv;WS16: Stammvokal Positiv;WS16: Adjektivform Komparativ;WS16: Stammvokal Komparativ;Transliteration WS16
111665;10,21851;53,74313;1;1;49188;JERSBEK;groot;oo;gröter;ö;Du büst noch nich groot nug, üm ein (fast ehn) Buttl Wien uttaudrinken, du müßt erst noch ein En’n wassen un gröter warden.
112630;9,4597;53,03452;1;1;49311;RIEKENBOSTEL;groht;oh;gröter;ö;Du bist noch nich groht nog, üm ene Flasche Wien uttodrinken, du must noch erst en En’n wassen un gröter wehrn.
112343;9,99781;53,08488;1;1;49332;BISPINGEN;groot;oo;gröter;ö;Du büst noch nich groot na͡ug, üm’ n Buddel Wien utta͡udrinken, du must e͡irst noch’n En’n wassen un grö’er warn.
107558;10,2827;53,0747;1;1;49338;WETTENBOSTEL;grot;o;grötter;ö;Du bist noch nich grot genug, üm ene Flasche Win uttaudrinken, Du mußt ērst noch en En wassen und grötter warn
114616;10,51368;53,08083;1;1;49348;SEEDORF;grot;o;grö=er;ö=e;Du bist noch nich grot nôg, um ên’n Budd’l Wien uttôdrink’n, Du mußt êerst noch’n Enn wassen un grö=rer warn.
113438;10,78178;53,06946;1;1;49362;STOETZE;grot;o;grôtter;ô;Du bist noch nich grot nog, um een Buttl Wien utodrinken, du mußt noch erst’n En’n wassen un grôtter warn.
113402;11,09034;53,09668;1;1;49498;DANNENBERG (ELBE);grot;o;gröter;ö;Du bist noch nich grot genog um enen Buddel Wien uttodrinken, Du müst erst noch en Enn wassen und gröter warn
374684;18,35818;54,02938;1;1;495;JAROSZEWY;grot;o;gröte;ö;Du best noch nech grot genaug, em ein Flasch Win uttodrinken, du mußt eischt noch eihe En wasse un gröte ware.
386409;15,49242;52,12575;1;1;4950;PALCK;gruß;u;grisser;i;Du bist noch nich gruß g'nug, um ne Flosch Wain aus z'trinken, D' mußt erst noch a Stück wachs'n und grisser ward'n.
126878;11,38051;53,1086;1;1;49509;BREETZ;grot;o;gröter;ö;Du büst noch nich grot noch, ü’m Flasch Wien ut to drinken, du müßt erst noch ’n En wassen un gröter wer’n.
118243;11,69264;53,10028;1;1;49524;LAASLICH;groot;oo;grötter;ö;Du büst noch nich groot nooch üm een Flasch Wien uttodrinken, du müßt erst noch’n En’n wassen unn grötter wäärn.
119086;11,90134;53,10669;1;1;49534;LￃﾜBZOW;grot;o;grötter;ö;Du büst noch nich grot noch, üm̄ ehn Buddel Win ut to drinken, du müsst noch ierst en Enn wassen und grötter wärren
122468;12,18296;53,11903;1;1;49551;BUCHHOLZ;grot;o;;;Du büst noch nich grot nog, üm en Buttl Wien uttodrink’n, Du müßt erst noch en Enn wass’n.
105676;9,40421;53,19342;1;1;49562;HETZWEGE;grot;o;grodder;o;Du büs noch nech grot nog, en Buttel Wien uttodrinken, du müßt erst noch’n End wassen u. grodder wardn
117368;9,74297;53,2407;19;1;49569;OTTER;grot;o;;;Du büst noch nich grot na͡oug, üm e͡in'n Buddel Wien utta͡udrinken, du must irst noch'n En'n wass'n un [Satz unvollständig]
104882;10,00938;53,22233;1;1;49579;OLLSEN;grot;o;gröer;ö;Du bess noch nech grot naug, om ene Flasche Win ut tau drinken, Du moß noch en Enden wassen on gröer warn.
110732;10,2488;53,23284;1;1;49587;WESTERGELLERSEN;grot;o;grötter;ö;Du bist noîch nich grot naûch, üm’n Buddel Wien ut taû drink’n, Du mußt noîch’n bätn wassen un grötter warn.
114276;10,78385;53,24416;1;1;49605;BARSKAMP;grot;o;gröde ;ö;Du büst noch nich grot genoug, um en Flasch Wien ut toudrinken, du must erst noch en En’n wassen un gröde warn.
388623;15,76848;52,10724;2;1;4965;STARE KRAMSKO;gruß;u;grißer;i;Du bist noch nicht gruß genug, um eene Flosche Wein auszutrinken, Du mußt irst noch a Ende wachsen u. grißer warden.
374557;15,99102;52,11557;1;1;4968;ZODYN;gruß;u;grißer;i;Du bist no nie gruß genug ne Flosch Wain aszutrinken, Du mußt irst noch a End wachsen und grißer warden.
112386;10,56531;53,25038;1;1;49727;WENDHAUSEN;grot;o;gröter;ö;"Du bist noch nich grot nog, um en’n Budd’l Wien ut to drink’n; du mußt erst noch ’n En’n wassen un gröter wăr’n."
121225;11,0857;53,26914;1;1;49752;JESSENITZ;grot;o;gröta;ö;Du büst noch nich grot naug, üm ein Buttel Wien uttaudrinken, Du möst eirst noch ein’n Enn wassen un gröta warrn
122862;11,36676;53,27885;1;1;49767;GLAISIN;groot;o;gröde;ö;Du büst noch nich groot naug, üm’n Buddel Wien uttaudrink’n, Du müßt iest noch’n Een’n wassen un gröde warr’n. 
124488;11,62817;53,26261;1;1;49778;NEESE;grot;o;gröte;ö;Du büst noch nich grot nauch, üm ein Buddel Wien uttoudrinken. Du müßt noch ehrst ein Enn’ wassen u gröte wahn
120737;11,86397;53,26081;1;1;49794;PAMPIN;grod;o;gröte;ö;Du büst noch nich grod naug, üm ’ne Buddel Wīn uttaudrinken, du möst noch’n Enn wassen un gröte warrn.
376020;16,27073;52,09524;1;1;4980;TARNOWA;gruß;u;grüsser;ü;Du bist no ni gruß genung um eene Flosch' Wein aaszutrinken, du mußt irscht noch a Stück'l wachsen und grüsser ward'n
121002;12,17074;53,26531;1;1;49802;GRABOW;grot;o;gröd'r;ö;Du bist no nich grot noch, üm’n Buddel Wien ut to drik’n, du müßt erst noch’n Än’n wassen un gröd’r wärn.
112123;9,42586;53,365;2;1;49813;WANGERSEN;;;gröder;ö;Du büss noch to ledd, üm’n Budd’l Wien udtodrinken, du müss noch’n Ahrd wassen un gröder wiern.
106002;9,64625;53,379;2;1;49821;REGESBOSTEL;gro'd;o;gröter;ö;Du büst noch nich gro’d naug, um eeïne Flasche Wie’n uttoudrinken, du mußt erst noch’ En’n wassen un’ gröter war’n.
105969;9,92661;53,40705;2;1;49828;TￃﾖTENSEN;grot;o;gröter;ö;Du büst noch nicht grot genaug, üm’n Buddel Wien ut taudrinken, Dz müst erst noch en Enn wassen un gröter war’n
116893;10,22923;53,38859;1;1;49840;LASSRￃﾖNNE;grot;o;;;Du büst noch nich grot genog üm’n Flasch Wien uttodrinken, du muhs erst noch’n Enn’ wassen.
117662;10,50596;53,41658;1;1;49857;JULIUSBURG;grot;o;gröder;ö;"Du büst noch nich grot naug, üm ein’n Bud=del Wien uttodrinken; Du müst îerst noch ein’n Enn wassen un gröder warr’n."
118676;11,08244;53,41108;1;1;49881;SETZIN;grod;o;grötter;ö;Du büst noch nich grod naug einen Buddel Wien uttaudrinken, du mußt noch erst’n En’n wassen un grötter warr’n.
118349;11,60438;53,39799;1;1;49898;NEUHOF;grot;o;gröda;ö;Du büst noch nich grot nauch, üm’na Buddel Wien uttau=drinken, Du möst eist noch ein Ehn’n wassen un gröda warn.
121965;10,74685;53,43177;19;1;50010;GRESSE;grōt;ō;gröde;ö;Du bü̆st noch nich grōt naug, üm'm Budd'l Wien ūttaudrīnk'n, Du mü̆st ei(r)st noch'n Ēn'n wass'n un gröde wă(r)n.
125796;11,30189;53,42238;1;1;50027;MORAAS;grot;o;gröte;ö;Du büst nah nich grot nauch, üm ein Buttel Win ut dau drinken, Du müst ierst noch ein En’n wassen un gröte warn
125020;11,93249;53,42748;1;1;50058;PAARSCH;grot;o;gröda;ö;Du büß noch nich grot nōch, üm ein’n Buddel Win uttodrink’n, Du müßt ihrst noch ein En’n wass’n un gröda wer’n.
120236;12,17807;53,46472;1;1;50068;BARKOW;grod;o;gröde;ö;Du büst noch nich grod nauch üm ein Budd’l Wien ut tau drink’n, Du möst irst noch ein Enn’n wass’n un gröde ward’n
115523;9,38434;53,5502;2;1;50073;SCHWINGE;grot;o;gröter;ö;Du büs noch nich grot nog, üm’ne Flasche Wien utodrink’n, Du nuß erst noch’n End’ wassen un gröter war’n.
547428;9,652825404;53,56253675;1;1;50087;WISCH;grod;o;gröter;ö;Du bus noch neg grod nog, üm en’n Buddel Wien ut to drink’n, du mus ihrs noch en’n in’n was’n un gröter warn.
108945;9,92842;53,5542;1;1;50117;OTTENSEN;groot;oo;gröter;ö;Du böst noach ni grootgenug (nooch), üm enn Flasch Wiin uttodrinken Du muß eerst nach een Enn wassen un gröter warn.
117299;10,20487;53,56222;1;1;50130;WILLINGHUSEN;grot;o;gröter;ö;Du büs nách ni grot genaug üm een Buttl Win ut to trinkn, du muß erst noch gröter warn.
111898;10,47132;53,57846;1;1;50142;BASTHORST;groht;oh;gröter;ö;Du büst noch nich groht naug, üm ein’n Buddel Wien uttaudrink’n Du müst i͡erst noch’n Ehn’n wassen un gröter warrn.
375290;18,60845;54,00516;1;1;503;SZPEGAWSK;groot;oo;gröter;ö;Du best noch nicht groot genoog, um en Flasch Wien uttodrinke, du motzt noch een End wasse, un gröter ware.
386488;15,50045;52,27172;2;1;5031;LUGOW;gruß;u;grüsser;ü;Du bist no nich gruß gnug um ene Flosch Wein auszutrink’n, du mußt erst no a En’ wachsen u. grüsser warn.
108491;10,75137;53,59484;1;1;50321;LEHMRADE;groth;o;gröder;ö;Du büst noch nich groth nauch, üm ein’n Buddel Wien uth dau drink’n, Du müs nochn En’n wassen un gröder warn.
121437;11,04085;53,58655;1;1;50332;DRￃﾖNNEWITZ;groth;o;grödde ;ö;Du büst noch nich groth naug ümm ei’n Budd’l Wien uttaudrink’n, du müßt noch’n En’n wass’n un grödde warn.
118265;11,32365;53,59528;1;1;50343;GROSS ROGAHN;groot;oo;gröttê;ö;Du büst noch nich groot naug, üm ne Buttell Wien ut tau drink’n, Du müßt noch ierst ’n Enn wass’n un gröttê warn.
118438;11,60408;53,616;1;1;50357;KLADOW;grot;o;grötder;ö;Du büst noch nich grot naug, um ei=nen Budel Wien ut tau drinken, Du möst irst noch ein En wassen un grötder warn._
125383;11,88883;53,63207;1;1;50365;HOHEN PRITZ;groth;o;gröte;ö;Du büst nonn nich groth naug, ümm na Buddel Wiehn uhttaudrinken, du möhst noch ein Enn wassen unn gröte warrn.
126689;12,14767;53,62344;1;1;50377;JELLEN;grot;o;gröde;ö;Du büst noch nich grot genaug, üm ein Buttel Wien uttaudrinken, Du müßt ihrst noch ein Enn wassen u. gröde warrn
127267;12,36951;53,73311;1;1;50385;LￃﾜBSEE;grood;oo;gröte;ö;Du büst noch nich grood naug, üm ’ne Buddel Wien uttaudrinken, Du möst iest noch’n Enn wassen un gröte warrn.
118609;14,11661;53,73703;1;1;50471;BELLIN;grot;o;gröter;ö;Du bist no nich grot genog, um ehn Flasch Wien uttotrincken, Du mößt est no ehn Aenn wassen unn gröter wahn.
121628;12,72318;53,77769;1;1;50523;RETZOW;grot;o;gröte;ö;Du büst noch nich grot naug, um ein Buddel Wien uttaudrinken, Du mößt irst noch ein En’n wassen un gröte wan
120727;13,02051;53,78904;99;1;50538;HOHENBOLLENTIN;grot;o;gröta;ö;Du büst nich grot naug, üm ne Buddel Win uttau=drinken, du mößt no’n E’n wassen un gröta war’n.
125333;13,27783;53,79124;1;1;50552;GOLCHEN;grot;o;gröta;ö;Du büst noch nich grot naug, üm ne Buddel Wien ut tau drink’n, du möst ihast noch’n End wasse’n un gröta war’n.
161276;16,29936;52,27187;1;1;5056;BIALA WIES;gruß;u;grisser;i;Du bist noch nie gruß genung, do͜as di konnst ni Flo͜asch Wain astrink’n, du mußt irrst noch a Stickan wachsen u. grisser warden.
124192;13,56356;53,78446;1;1;50567;STRIPPOW;grot;o;gröta;ö;Du büst noch nich grot genaug, um ein Flasch Win uttau drinken, Du möst irst noch ein Iun wassen un gröta wahrn.
118365;13,80867;53,8054;2;1;50575;ROSENHAGEN;grod;o;gröda;ö;Du büst noch nich grod genaug, üm na Fleisch Wien uttaudrinken Du mößt noch wassen unn gröda waren.
151010;14,66308;53,79171;2;1;50583;SINIECHOWO;groat;oa;grötter;ö;Du büst no nich groat ’naug, um ’ne Flasch Wien uttodrinken, du muß eirst no a En wassn on grötter warn.
148265;14,96696;53,79514;1;1;50604;DRZEWICA;jrot;o;jröte;ö;Du büst nó nich jrot naug, ’n Flasch Win ut t’drinken, du mäust eiste noch e Enn wasse uo jröte ware.
149542;15,24598;53,77514;1;1;50622;LISOWO;grot;o;gröttä;ö;Du bist noa noch grot nauch, üm ein Flasch Win ut tau drinken, du mußt noa aisteä a Inn wassa oa gröttä wara.
375890;14,43155;53,8679;1;1;50719;LUBIN;grod;o;groda;o;Du büst noch nich grod nauch, üm ein Flasch Win ut to drinken du müst eiast noch na In wassa u groda wae
124729;12,44997;53,95967;1;1;50765;GROSS RIDSENOW;grot;o;gröta;ö;Du büst noch nich grot genaug, üm na Budd’l Wien uttaudrinken, du möst irst noch ein En’n wassem im gröta war’n.
126948;12,73722;53,94228;1;1;50779;SCHLUTOW;grot;o;;;Du büst nog nig grot naug, ’n Buddel Wien uttaudrink’n, Du möst iast nog ’n En wass’n p. p. 
123272;13,01298;53,95466;1;1;50794;SEEDORF;gror;o;grödä;ö;Du büst noch nich gror naug, üm ein Buddl Wien ut tau drink’n, du möst iäst noch ein En’n wass’n un grödä warn.
122839;13,27277;53,94539;1;1;50805;BENTZIN;grot;o;gröde'r;ö;Du büß noch nich grot genaug, üm ein Buddel Wien uttaudrinken, du möß ie’rst noch’n En’n waßen u gröde’r war’e
119758;13,52648;53,95007;1;1;50818;RANZIN;grot;o;grödä;ö;Du büst noch nich grot naug, üm nä Buddel Wien ut to drink’n, Du möst ihst noch’n End wassen un grödä warn.
121706;13,84379;53,94673;1;1;50830;LASSAN;groot;oo;grötä;ö;Du büst noch nich groot naug, üm ’ne Buddel Wien ut tau drinken, du möhst ihrst noch ein En’n wassen un grötä waren.
119402;14,11814;53,94992;1;1;50840;SALLENTHIN;grot;o;gröda;ö;Du büst noch nich grot genaug, üm ne Flasch Wien uttaudrink’n, Du möst ihrst noch’e En’e waß’e un gröda wad’e.
166218;14,68184;53,94979;1;1;50850;SIEROSLAW;grot;o;grotä;o;Du bist noch nich grot genaug, um ein Flasch Wien uttudrinken,Du müst eistä noch a En wassä o grotä warä
160805;14,96722;53,94149;2;1;50872;BEDZIESZEWO;grot;o;gröte;ö;Du böst noch nich grot nauch um̄ ein Flasch Wien ut tu drinken, du mäust noch ä Enn wassa o gröta wara.
152451;15,25298;53,95664;1;1;50892;SKALIN;grot;o;gröte;ö;Du bist noch nich grot naug, um ein Flasch Wien ut tho drinken, Du moust eiste noch e Jn wasse oh gröte ware.
371330;16,06838;52,22589;1;1;5091;BORUJA;gruß;u;grüsser;ü;Du bist noch nich gruß genuag, um ene Flosche Wein aaszutrink'n, Du mußt erscht noch a Eng wachsen und grüsser waa'r
121439;14,00155;54,05033;1;1;50973;KOSEROW;grot;o;gröter;ö;Du bist noch nich grot genaug um ein Flasch Wien uttudrinken, du mäßt eerst nahn En wassen un gröter warn.
375421;14,99104;54,0761;2;1;50986;TRZESACZ;grot;o;grötĕ;ö;Du büst non nich grot naug, üm ein Flasch Wien uttudrinken, du meust eistĕ noch ĕ Jnn wassĕ o grötĕ warĕ.
535428;16,37426376;53,74533931;1;1;51;BAERWALDE;;;;;D' bǚst nŏ vā̈l tau kleiä̌, du dö̌fst nǒnǐ Wīä̌ drinkä̌. Du mǔst nǒ ä̌ ganz En wassä̌ u eistä nǎ Bǒit krīgä̌.
124127;12,42509;53,61075;1;1;51012;HOHEN WANGELIN;grod;o;gröda;ö;Du büst noch nich grod nauch, üm̄ ne Buddal Wien ut tau drink’n, du müst ierst nahn Enn wassn un̄ gröda warn
126691;12,76144;53,62274;99;1;51030;RITTERMANNSHAGEN;grot;o;gröte;ö;Du büß noch nich grot naug, üm ’ne Buddel Wien ut tau drinken, Du müßt ihrst noch’n En’n waßen un gröte ware
125926;13,02205;53,61154;1;1;51048;TARNOW;grod;o;gröda;ö;Du büst noch nich grod naug, üm na Budd’l Wien uttaudrink’n, du möst ihst noch’n En’n wass’n un gröda warn’n.
119736;13,29078;53,6072;1;1;51065;TROLLENHAGEN;grot;o;gröta;ö;Du büst noch nich grot nog, ümm noa Buddel Wien ut to drink’n, Du möst noch en bät’n wassen un gröta wahn
122300;13,59619;53,60763;1;1;51081;BROHM;groht;oh;gröta;ö;Du büst noch nich groht nohch, ümm ehn Budd’l Wien uttodrink’n, Du möhst ihrst (iast) noch ehn En’n waß’n unn gröta wahd’n._
122516;13,85179;53,63346;1;1;51089;EICHHOF;groot;oo;gröta;ö;Du büst noch nich groot nog üm ehn Flasch Wien uttodrinken, du müßt east noch’n Enn wassen, un gröta wahn.
124389;14,22326;53,63391;1;1;51098;GEGENSEE;groot;oo;gröta;ö;Du büst noch nich groot nohg, üm een Flasch Wien uttodrinken, du mußt erst noch eenEnn wassen un gröta wahren.
149312;18,96931;54,01376;1;1;511;KRASNIEWO;grot;o;gröter;ö;Du best noch nich grot genog, omm ene Flasch Wien uttodrinke, Du motst erscht noch en Eng wasse onn gröter ware.
370671;14,4674;53,62998;1;1;51101;DROGORADZ;grot;o;gröter;ö;Du bist noch nich grot nog, um enn Flasch (buteilla) Win uttodrinken, du müßt noch wassen u. gröter wan
151848;14,68877;53,61758;2;1;51112;BUDZIEN;grot;o;gröter;ö;Du bist noch nich grot genoch, um̄ een Flasch Wien uuttodrinken, du müßt erst noch een Endken wassen un gröter warn.
148666;14,96392;53,60041;1;1;51123;KRZYWICE;jro ;o;jröte͡ä;ö;Du büßt na͡o ni jro|et nauch, ümm a͡in Flasch Wihn uttaudrinken, Du mußt a͡iste͡ä no a͡ie͡ä Jn̄ wasse͡ä u͡o jröte͡ä ware͡ä.
534969;15,24763056;53,60343749;2;1;51135;PLANTIKOW;grot;o;gröte;ö;Du bist noch nich grot naug, üm ein Flasch Win ut teudrinkĕ, du mußt eistĕ noch ĕĭn̆ Inn wassĕ un gröte warĕ.
123952;13,11085;54,58538;1;1;51143;KLOSTER;grod;o;gröde;ö;Du büst noch nich grod nauch üm ne Buddel Wien uttaudrinken, du möst ihrst noch’n Enn wassen un gröde war’n
123059;13,28792;54,62108;1;1;51146;WIEK;grot;o;grödde͡a;ö;Du büst noch nich grot no͡ug, um ne Budd’l Wien uttodrink’n, du müst irst noch ē͡in End wassen un grödde͡a war’n.
534486;13,56522303;54,57388681;1;1;51162;NARDEVITZ;grod;o;gröter;ö;Du büst noch nich grod nauch, üm ein Buddel Wien ut tau drink’n du müst i’est noch ein Enn’n wass’n un gröter warrn.
121702;12,68295;54,43348;1;1;51170;ZINGST;grot;o;grödä;ö;Du büst noch nich grot naug, üm ein Buddel Wien uttaudrinck’n, du meust irst noch’n En’n wahs’n un grödă warn.
121774;12,98011;54,42297;1;1;51173;WENDISCH LANGENDORF;groot;oo;gröte(r);ö;Du büß noch nich groot nau, n(e) Buddel Wien ut tau drink’n, Du müßt ih(r)st noch’n Enn’ wass’n un gröte(r) warr’n.
534484;13,27661545;54,44308095;1;1;51179;WￃﾜSTENEI;grot;o;gröde;ö;Du büst noch nich grot genaug, um ena Flasch Wien uttaudrinken, du möst ierst noch ein Enn wassen un gröde warrn.
534498;13,5274187;54,48608929;1;1;51188;SAISER;grot;o;gröda;ö;Du büst noch nich grot naug, üm eina Bud’l Wien ut tau drink’en, du mößt iest noch’n En’n wassen un gröda warn.
123911;12,41813;54,37908;1;1;51191;AHRENSHOOP;grot;o;gröd=da;ö;Du büst noch nichgrot naug, üm eină (Flasch) Butt’l Wien uttaudrink’n, Du mäust ihăst noch ein En’n wass’n un gröd=da warn.
386879;15,49407;52,46538;1;1;5122;GORZYCA;gruß;u;größer;ö;Du bist noch nicht gruß genug, um eine Flasche Wein auszutrinken, Du mußt noch ein Ende wachsen und größer warden.
534456;13,62026447;54,341066;1;1;51232;NEU-REDDEVITZ;grot;o;gröde;ö;Du büst noch nich grot naug, üm ne Buttel Wien uttaudrinken, Du möst ist nochn Enn wassen un gröde warn.
121141;12,46549;54,29792;1;1;51243;LANGENDAMM;grot;o;gröda (grödda);ö;Du büst noch nich grot nauch, üm ein Flasch (Budd’l) Wien uhtodrink’n, Du möst iäst noch’n En’n wass’n un gröda (auch: grödda) wa’n.
120295;12,73823;54,29537;1;1;51257;REDEBAS;grot;o;gröda;ö;Du büst noch nich grot nauch, ümma Buddel Wien ut tau drinken, du möst irst nochn End was’n un gröda warn.
119600;12,9835;54,29259;1;1;51267;PￃﾜTTE;grot;o;gröde;ö;Du büst noch nich grot naug üm eine Buddel Wien ut tau drinken, du möst noch irst ein En’n wassen un gröde war̂n
119890;13,27492;54,29783;1;1;51277;POSERITZ;grōt;ō;grȫdâ;ȫ;Dū bü̂st nôch nîch grōt naug, ü̂m nâ Bûddêl Wien ūt tau drînk’n, Dū mȫszt īâst nōch’n Ên’n wâssâ ûn grȫdâ wârn.
125431;13,71408;54,27487;1;1;51288;THIESSOW;grot;o;gröte;ö;"Du büst noch nich grot naug, ’ne Buttel Win uttaudrinken; du möst irst noch ’n En’n wassen un gröte war’n. "
364952;15,73422;52,43536;1;1;5130;RANSKO;gruß;u;gräßer;ä;Du bist noch nich gruß genung, üm eine Flosch Wain aszutrinken, Du mußt irscht noch en End wachsen u gräßer warde.
126602;12,43765;54,09324;1;1;51346;REPPELIN;grot;o;gröte;ö;Du büst noch nig grot nog, üm ein Budtel Wien ut to drinken, du möst irst noch ein End wossen, un gröte warn.
119845;12,70461;54,13797;1;1;51355;KAVELSDORF;grot;o;gröter;ö;Du büst noch nich grot naug, üm eine Buddel Wien uttaudrinken, du möszt noch ein En’n wassen, un gröter warn
124930;12,99069;54,12609;2;1;51370;MￃﾜGGENWALDE;grot;o;gröda;ö;Du büst noch nich grot naug, üm ein Flasch Win uttaudrinkn, Du möst irst noch ein Enn’n wass’n un gröda warn.
